ClientID,ID,Rank,MaxLevel,MaxRank,Rarity,Type,Camp,Label,BaseHP,BaseAttack,BaseDefence,GrowthHP,GrowthAttack,GrowthDefence,NormalSkillID,SuperSkillID,PassiveSkillID,DecomposeRes,BattlePower,BattlePowerGrowth,HeadItem,BagFullChangeItem,ConvertID1,ConvertID2,ConvertItem
415403,4154,3,60,6,7,1,4,1,741,357,102,7412,3572,1028,405401,405411,700032,"2,100000,4,4000,10,10000",331,3317,64054,,,,
415404,4154,4,80,6,7,1,4,1,852,410,118,8524,4108,1182,405401,405411,"700032,405422","2,100000,4,4000,10,10000",381,3814,64054,,,,
415405,4154,5,100,6,7,1,4,1,980,472,135,9803,4724,1359,405401,405411,"700032,405422","2,100000,4,4000,10,10000",438,4386,64054,,,,
415406,4154,6,180,6,7,1,4,1,1127,543,156,11273,5433,1563,405401,405411,"700032,405422,405431","2,100000,4,4000,10,10000",504,5044,64054,,,,
420401,4204,1,30,6,8,1,4,1,672,324,93,6726,3241,933,405401,405411,,"2,190000,4,8000,10,19000",300,3009,64054,,,,
420402,4204,2,45,6,8,1,4,1,773,372,107,7735,3727,1072,405401,405411,700032,"2,190000,4,8000,10,19000",346,3461,64054,,,,
420403,4204,3,60,6,8,1,4,1,889,428,123,8895,4287,1233,405401,405411,700032,"2,190000,4,8000,10,19000",398,3980,64054,,,,
420404,4204,4,80,6,8,1,4,1,1022,493,141,10229,4930,1418,405401,405411,"700032,405422","2,190000,4,8000,10,19000",457,4577,64054,,,,
420405,4204,5,100,6,8,1,4,1,1176,566,163,11763,5669,1631,405401,405411,"700032,405422","2,190000,4,8000,10,19000",526,5264,64054,,,,
420406,4204,6,210,6,8,1,4,1,1352,652,187,13528,6520,1876,405401,405411,"700032,405422,405432","2,190000,4,8000,10,19000",605,6053,64054,,,,
425401,4254,1,30,6,9,1,4,1,807,388,111,8071,3889,1119,405401,405411,,"2,310000,4,16000,10,31000",361,3611,64054,,,,
425402,4254,2,45,6,9,1,4,1,928,447,128,9282,4473,1287,405401,405411,700033,"2,310000,4,16000,10,31000",415,4153,64054,,,,
425403,4254,3,60,6,9,1,4,1,1067,514,148,10674,5144,1480,405401,405411,700033,"2,310000,4,16000,10,31000",477,4776,64054,,,,
425404,4254,4,80,6,9,1,4,1,1227,591,170,12275,5916,1702,405401,405411,"700033,405422","2,310000,4,16000,10,31000",549,5493,64054,,,,
425405,4254,5,100,6,9,1,4,1,1411,680,195,14116,6803,1958,405401,405411,"700033,405422","2,310000,4,16000,10,31000",631,6317,64054,,,,
425406,4254,6,240,6,9,1,4,1,1623,782,225,16234,7824,2251,405401,405411,"700033,405422,405432","2,310000,4,16000,10,31000",726,7264,64054,,,,
430401,4304,1,30,6,10,1,4,1,968,466,134,9685,4667,1343,405401,405411,,"2,460000,4,30000,10,46000",433,4334,64054,,,,
430402,4304,2,45,6,10,1,4,1,1113,536,154,11138,5368,1545,405401,405411,700033,"2,460000,4,30000,10,46000",498,4984,64054,,,,
430403,4304,3,60,6,10,1,4,1,1280,617,177,12809,6173,1776,405401,405411,700033,"2,460000,4,30000,10,46000",573,5731,64054,,,,
430404,4304,4,80,6,10,1,4,1,1473,709,204,14730,7099,2043,405401,405411,"700033,405423","2,460000,4,30000,10,46000",659,6591,64054,,,,
430405,4304,5,100,6,10,1,4,1,1694,816,234,16940,8164,2349,405401,405411,"700033,405423","2,460000,4,30000,10,46000",758,7580,64054,,,,
430406,4304,6,270,6,10,1,4,1,1948,938,270,19481,9388,2702,405401,405411,"700033,405423,405432","2,460000,4,30000,10,46000",871,8717,64054,,,,
435401,4354,1,30,6,11,1,4,1,1162,560,161,11622,5601,1612,405401,405411,,"2,640000,4,60000,10,64000",520,5201,64054,,,,
435402,4354,2,45,6,11,1,4,1,1336,644,185,13366,6441,1854,405401,405411,700033,"2,640000,4,60000,10,64000",598,5981,64054,,,,
435403,4354,3,60,6,11,1,4,1,1537,740,213,15371,7407,2132,405401,405411,700033,"2,640000,4,60000,10,64000",687,6878,64054,,,,
435404,4354,4,80,6,11,1,4,1,1767,851,245,17676,8519,2452,405401,405411,"700033,405423","2,640000,4,60000,10,64000",791,7910,64054,,,,
435405,4354,5,100,6,11,1,4,1,2032,979,281,20328,9797,2819,405401,405411,"700033,405423","2,640000,4,60000,10,64000",909,9096,64054,,,,
435406,4354,6,300,6,11,1,4,1,2337,1126,324,23377,11266,3242,405401,405411,"700033,405423,405433","2,640000,4,60000,10,64000",1046,10461,64054,,,,
405501,4055,1,30,6,5,2,4,1,574,141,60,5745,1415,608,405501,405511,,"2,10000,5,250,10,1000",174,1741,64055,"54055,50",125,245,"23,100"
405502,4055,2,45,6,5,2,4,1,660,162,69,6606,1628,699,405501,405511,405521,"2,10000,5,250,10,1000",200,2003,64055,"54055,50",125,245,"23,100"
405503,4055,3,60,6,5,2,4,1,759,187,80,7597,1872,804,405501,405511,405521,"2,10000,5,250,10,1000",230,2303,64055,"54055,50",125,245,"23,100"
405504,4055,4,80,6,5,2,4,1,873,215,92,8737,2153,924,405501,405511,"405521,405531","2,10000,5,250,10,1000",264,2649,64055,"54055,50",125,245,"23,100"
405505,4055,5,100,6,5,2,4,1,1004,247,106,10048,2476,1063,405501,405511,"405521,405531","2,10000,5,250,10,1000",304,3046,64055,"54055,50",125,245,"23,100"
405506,4055,6,120,6,5,2,4,1,1155,284,122,11555,2848,1222,405501,405511,"405521,405531,405541","2,10000,5,250,10,1000",350,3503,64055,"54055,50",125,245,"23,100"
410501,4105,1,30,6,6,2,4,1,689,169,72,6894,1699,729,405501,405511,,"2,40000,5,1500,10,4000",209,2090,64055,,,,
410502,4105,2,45,6,6,2,4,1,792,195,83,7928,1954,839,405501,405511,405522,"2,40000,5,1500,10,4000",240,2403,64055,,,,
410503,4105,3,60,6,6,2,4,1,911,224,96,9117,2247,964,405501,405511,405522,"2,40000,5,1500,10,4000",276,2764,64055,,,,
410504,4105,4,80,6,6,2,4,1,1048,258,110,10484,2584,1109,405501,405511,"405522,405531","2,40000,5,1500,10,4000",317,3178,64055,,,,
410505,4105,5,100,6,6,2,4,1,1205,297,127,12057,2971,1276,405501,405511,"405522,405531","2,40000,5,1500,10,4000",365,3655,64055,,,,
410506,4105,6,150,6,6,2,4,1,1386,341,146,13866,3417,1467,405501,405511,"405522,405531,405541","2,40000,5,1500,10,4000",420,4204,64055,,,,
415501,4155,1,30,6,7,2,4,1,827,203,87,8272,2039,875,405501,405511,,"2,100000,5,4000,10,10000",250,2508,64055,,,,
415502,4155,2,45,6,7,2,4,1,951,234,100,9513,2344,1006,405501,405511,405522,"2,100000,5,4000,10,10000",288,2884,64055,,,,
415503,4155,3,60,6,7,2,4,1,1094,269,115,10940,2696,1157,405501,405511,405522,"2,100000,5,4000,10,10000",331,3317,64055,,,,
415504,4155,4,80,6,7,2,4,1,1258,310,133,12581,3101,1331,405501,405511,"405522,405532","2,100000,5,4000,10,10000",381,3814,64055,,,,
415505,4155,5,100,6,7,2,4,1,1446,356,153,14469,3566,1531,405501,405511,"405522,405532","2,100000,5,4000,10,10000",438,4386,64055,,,,
415506,4155,6,180,6,7,2,4,1,1663,410,176,16639,4101,1761,405501,405511,"405522,405532,405541","2,100000,5,4000,10,10000",504,5044,64055,,,,
420501,4205,1,30,6,8,2,4,1,992,244,105,9927,2446,1050,405501,405511,,"2,190000,5,8000,10,19000",300,3009,64055,,,,
420502,4205,2,45,6,8,2,4,1,1141,281,120,11416,2813,1208,405501,405511,405522,"2,190000,5,8000,10,19000",346,3461,64055,,,,
420503,4205,3,60,6,8,2,4,1,1312,323,138,13128,3235,1389,405501,405511,405522,"2,190000,5,8000,10,19000",398,3980,64055,,,,
420504,4205,4,80,6,8,2,4,1,1509,372,159,15098,3721,1597,405501,405511,"405522,405532","2,190000,5,8000,10,19000",457,4577,64055,,,,
420505,4205,5,100,6,8,2,4,1,1736,427,183,17363,4279,1837,405501,405511,"405522,405532","2,190000,5,8000,10,19000",526,5264,64055,,,,
420506,4205,6,210,6,8,2,4,1,1996,492,211,19967,4921,2113,405501,405511,"405522,405532,405542","2,190000,5,8000,10,19000",605,6053,64055,,,,
425501,4255,1,30,6,9,2,4,1,1191,293,126,11912,2936,1260,405501,405511,,"2,310000,5,16000,10,31000",361,3611,64055,,,,
425502,4255,2,45,6,9,2,4,1,1369,337,144,13699,3376,1449,405501,405511,405523,"2,310000,5,16000,10,31000",415,4153,64055,,,,
425503,4255,3,60,6,9,2,4,1,1575,388,166,15754,3883,1667,405501,405511,405523,"2,310000,5,16000,10,31000",477,4776,64055,,,,
425504,4255,4,80,6,9,2,4,1,1811,446,191,18118,4465,1917,405501,405511,"405523,405532","2,310000,5,16000,10,31000",549,5493,64055,,,,
425505,4255,5,100,6,9,2,4,1,2083,513,220,20835,5135,2205,405501,405511,"405523,405532","2,310000,5,16000,10,31000",631,6317,64055,,,,
425506,4255,6,240,6,9,2,4,1,2396,590,253,23961,5905,2536,405501,405511,"405523,405532,405542","2,310000,5,16000,10,31000",726,7264,64055,,,,
430501,4305,1,30,6,10,2,4,1,1429,352,151,14295,3523,1513,405501,405511,,"2,460000,5,30000,10,46000",433,4334,64055,,,,
430502,4305,2,45,6,10,2,4,1,1643,405,173,16439,4051,1739,405501,405511,405523,"2,460000,5,30000,10,46000",498,4984,64055,,,,
430503,4305,3,60,6,10,2,4,1,1890,465,200,18905,4659,2000,405501,405511,405523,"2,460000,5,30000,10,46000",573,5731,64055,,,,
430504,4305,4,80,6,10,2,4,1,2174,535,230,21741,5358,2301,405501,405511,"405523,405533","2,460000,5,30000,10,46000",659,6591,64055,,,,
430505,4305,5,100,6,10,2,4,1,2500,616,264,25002,6162,2646,405501,405511,"405523,405533","2,460000,5,30000,10,46000",758,7580,64055,,,,
430506,4305,6,270,6,10,2,4,1,2875,708,304,28753,7086,3043,405501,405511,"405523,405533,405542","2,460000,5,30000,10,46000",871,8717,64055,,,,
435501,4355,1,30,6,11,2,4,1,1715,422,181,17154,4228,1815,405501,405511,,"2,640000,5,60000,10,64000",520,5201,64055,,,,
435502,4355,2,45,6,11,2,4,1,1972,486,208,19727,4862,2087,405501,405511,405523,"2,640000,5,60000,10,64000",598,5981,64055,,,,
435503,4355,3,60,6,11,2,4,1,2268,559,240,22686,5591,2401,405501,405511,405523,"2,640000,5,60000,10,64000",687,6878,64055,,,,
435504,4355,4,80,6,11,2,4,1,2608,643,276,26089,6430,2761,405501,405511,"405523,405533","2,640000,5,60000,10,64000",791,7910,64055,,,,
435505,4355,5,100,6,11,2,4,1,3000,739,317,30003,7395,3175,405501,405511,"405523,405533","2,640000,5,60000,10,64000",909,9096,64055,,,,
435506,4355,6,300,6,11,2,4,1,3450,850,365,34503,8504,3651,405501,405511,"405523,405533,405543","2,640000,5,60000,10,64000",1046,10461,64055,,,,
405601,4056,1,30,6,5,3,4,"1,4",554,159,63,5547,1599,630,405601,405611,,"2,10000,6,250,10,1000",182,1828,64056,"54056,50",135,245,"23,100"
405602,4056,2,45,6,5,3,4,"1,4",637,183,72,6379,1839,724,405601,405611,405621,"2,10000,6,250,10,1000",210,2103,64056,"54056,50",135,245,"23,100"
405603,4056,3,60,6,5,3,4,"1,4",733,211,83,7336,2115,833,405601,405611,405621,"2,10000,6,250,10,1000",241,2418,64056,"54056,50",135,245,"23,100"
405604,4056,4,80,6,5,3,4,"1,4",843,243,95,8437,2432,958,405601,405611,"405621,405631","2,10000,6,250,10,1000",278,2781,64056,"54056,50",135,245,"23,100"
405605,4056,5,100,6,5,3,4,"1,4",970,279,110,9702,2797,1102,405601,405611,"405621,405631","2,10000,6,250,10,1000",319,3198,64056,"54056,50",135,245,"23,100"
405606,4056,6,120,6,5,3,4,"1,4",1115,321,126,11158,3216,1267,405601,405611,"405621,405631,405641","2,10000,6,250,10,1000",367,3678,64056,"54056,50",135,245,"23,100"
410601,4106,1,30,6,6,3,4,"1,4",665,191,75,6657,1919,756,405601,405611,,"2,40000,6,1500,10,4000",219,2194,64056,,,,
410602,4106,2,45,6,6,3,4,"1,4",765,220,86,7655,2206,869,405601,405611,405622,"2,40000,6,1500,10,4000",252,2523,64056,,,,
410603,4106,3,60,6,6,3,4,"1,4",880,253,100,8804,2538,1000,405601,405611,405622,"2,40000,6,1500,10,4000",290,2902,64056,,,,
410604,4106,4,80,6,6,3,4,"1,4",1012,291,115,10124,2918,1150,405601,405611,"405622,405631","2,40000,6,1500,10,4000",333,3337,64056,,,,
410605,4106,5,100,6,6,3,4,"1,4",1164,335,132,11643,3356,1322,405601,405611,"405622,405631","2,40000,6,1500,10,4000",383,3838,64056,,,,
410606,4106,6,150,6,6,3,4,"1,4",1338,385,152,13389,3859,1521,405601,405611,"405622,405631,405641","2,40000,6,1500,10,4000",441,4414,64056,,,,
415601,4156,1,30,6,7,3,4,"1,4",798,230,90,7988,2302,907,405601,405611,,"2,100000,6,4000,10,10000",263,2633,64056,,,,
415602,4156,2,45,6,7,3,4,"1,4",918,264,104,9186,2648,1043,405601,405611,405622,"2,100000,6,4000,10,10000",302,3028,64056,,,,
415603,4156,3,60,6,7,3,4,"1,4",1056,304,120,10564,3045,1200,405601,405611,405622,"2,100000,6,4000,10,10000",348,3482,64056,,,,
415604,4156,4,80,6,7,3,4,"1,4",1214,350,138,12149,3502,1380,405601,405611,"405622,405632","2,100000,6,4000,10,10000",400,4005,64056,,,,
415605,4156,5,100,6,7,3,4,"1,4",1397,402,158,13972,4027,1587,405601,405611,"405622,405632","2,100000,6,4000,10,10000",460,4606,64056,,,,
415606,4156,6,180,6,7,3,4,"1,4",1606,463,182,16067,4631,1825,405601,405611,"405622,405632,405641","2,100000,6,4000,10,10000",529,5297,64056,,,,
420601,4206,1,30,6,8,3,4,"1,4",958,276,108,9586,2763,1089,405601,405611,,"2,190000,6,8000,10,19000",316,3160,64056,,,,
420602,4206,2,45,6,8,3,4,"1,4",1102,317,125,11024,3178,1252,405601,405611,405622,"2,190000,6,8000,10,19000",363,3634,64056,,,,
420603,4206,3,60,6,8,3,4,"1,4",1267,365,144,12677,3654,1440,405601,405611,405622,"2,190000,6,8000,10,19000",417,4179,64056,,,,
420604,4206,4,80,6,8,3,4,"1,4",1457,420,165,14579,4202,1656,405601,405611,"405622,405632","2,190000,6,8000,10,19000",480,4806,64056,,,,
420605,4206,5,100,6,8,3,4,"1,4",1676,483,190,16766,4833,1904,405601,405611,"405622,405632","2,190000,6,8000,10,19000",552,5527,64056,,,,
420606,4206,6,210,6,8,3,4,"1,4",1928,555,219,19281,5558,2190,405601,405611,"405622,405632,405642","2,190000,6,8000,10,19000",635,6356,64056,,,,
425601,4256,1,30,6,9,3,4,"1,4",1150,331,130,11503,3316,1306,405601,405611,,"2,310000,6,16000,10,31000",379,3792,64056,,,,
425602,4256,2,45,6,9,3,4,"1,4",1322,381,150,13229,3813,1502,405601,405611,405623,"2,310000,6,16000,10,31000",436,4361,64056,,,,
425603,4256,3,60,6,9,3,4,"1,4",1521,438,172,15213,4385,1728,405601,405611,405623,"2,310000,6,16000,10,31000",501,5015,64056,,,,
425604,4256,4,80,6,9,3,4,"1,4",1749,504,198,17495,5043,1987,405601,405611,"405623,405632","2,310000,6,16000,10,31000",576,5767,64056,,,,
425605,4256,5,100,6,9,3,4,"1,4",2011,580,228,20119,5800,2285,405601,405611,"405623,405632","2,310000,6,16000,10,31000",663,6632,64056,,,,
425606,4256,6,240,6,9,3,4,"1,4",2313,667,262,23137,6670,2628,405601,405611,"405623,405632,405642","2,310000,6,16000,10,31000",762,7627,64056,,,,
430601,4306,1,30,6,10,3,4,"1,4",1380,397,156,13804,3979,1568,405601,405611,,"2,460000,6,30000,10,46000",455,4550,64056,,,,
430602,4306,2,45,6,10,3,4,"1,4",1587,457,180,15874,4576,1803,405601,405611,405623,"2,460000,6,30000,10,46000",523,5233,64056,,,,
430603,4306,3,60,6,10,3,4,"1,4",1825,526,207,18256,5262,2074,405601,405611,405623,"2,460000,6,30000,10,46000",601,6018,64056,,,,
430604,4306,4,80,6,10,3,4,"1,4",2099,605,238,20994,6052,2385,405601,405611,"405623,405633","2,460000,6,30000,10,46000",692,6921,64056,,,,
430605,4306,5,100,6,10,3,4,"1,4",2414,696,274,24143,6960,2742,405601,405611,"405623,405633","2,460000,6,30000,10,46000",795,7959,64056,,,,
430606,4306,6,270,6,10,3,4,"1,4",2776,800,315,27765,8004,3154,405601,405611,"405623,405633,405642","2,460000,6,30000,10,46000",915,9153,64056,,,,
435601,4356,1,30,6,11,3,4,"1,4",1656,477,188,16565,4775,1881,405601,405611,,"2,640000,6,60000,10,64000",546,5461,64056,,,,
435602,4356,2,45,6,11,3,4,"1,4",1904,549,216,19049,5491,2164,405601,405611,405623,"2,640000,6,60000,10,64000",628,6280,64056,,,,
435603,4356,3,60,6,11,3,4,"1,4",2190,631,248,21907,6315,2488,405601,405611,405623,"2,640000,6,60000,10,64000",722,7222,64056,,,,
435604,4356,4,80,6,11,3,4,"1,4",2519,726,286,25193,7262,2862,405601,405611,"405623,405633","2,640000,6,60000,10,64000",830,8305,64056,,,,
435605,4356,5,100,6,11,3,4,"1,4",2897,835,329,28972,8352,3291,405601,405611,"405623,405633","2,640000,6,60000,10,64000",955,9551,64056,,,,
435606,4356,6,300,6,11,3,4,"1,4",3331,960,378,33318,9604,3785,405601,405611,"405623,405633,405643","2,640000,6,60000,10,64000",1098,10984,64056,,,,
405901,4059,1,30,6,5,3,4,1,532,159,62,5321,1592,621,405901,405911,,"2,10000,6,250,10,1000",179,1794,64059,"54059,50",135,245,"23,100"
405902,4059,2,45,6,5,3,4,1,612,183,71,6120,1831,714,405901,405911,700031,"2,10000,6,250,10,1000",206,2063,64059,"54059,50",135,245,"23,100"
405903,4059,3,60,6,5,3,4,1,703,210,82,7038,2105,821,405901,405911,700031,"2,10000,6,250,10,1000",237,2372,64059,"54059,50",135,245,"23,100"
405904,4059,4,80,6,5,3,4,1,809,242,94,8093,2421,945,405901,405911,"700031,405921","2,10000,6,250,10,1000",272,2728,64059,"54059,50",135,245,"23,100"
405905,4059,5,100,6,5,3,4,1,930,278,108,9307,2785,1086,405901,405911,"700031,405921","2,10000,6,250,10,1000",313,3137,64059,"54059,50",135,245,"23,100"
405906,4059,6,120,6,5,3,4,1,1070,320,124,10704,3202,1249,405901,405911,"700031,405921,405931","2,10000,6,250,10,1000",360,3608,64059,"54059,50",135,245,"23,100"
410901,4109,1,30,6,6,3,4,1,638,191,74,6386,1910,745,405901,405911,,"2,40000,6,1500,10,4000",215,2152,64059,,,,
410902,4109,2,45,6,6,3,4,1,734,219,85,7344,2197,857,405901,405911,700032,"2,40000,6,1500,10,4000",247,2475,64059,,,,
410903,4109,3,60,6,6,3,4,1,844,252,98,8445,2527,986,405901,405911,700032,"2,40000,6,1500,10,4000",284,2847,64059,,,,
410904,4109,4,80,6,6,3,4,1,971,290,113,9712,2906,1134,405901,405911,"700032,405921","2,40000,6,1500,10,4000",327,3274,64059,,,,
410905,4109,5,100,6,6,3,4,1,1116,334,130,11169,3342,1304,405901,405911,"700032,405921","2,40000,6,1500,10,4000",376,3765,64059,,,,
410906,4109,6,150,6,6,3,4,1,1284,384,149,12844,3843,1499,405901,405911,"700032,405921,405931","2,40000,6,1500,10,4000",433,4330,64059,,,,
415901,4159,1,30,6,7,3,4,1,766,229,89,7663,2293,894,405901,405911,,"2,100000,6,4000,10,10000",258,2583,64059,,,,
415902,4159,2,45,6,7,3,4,1,881,263,102,8813,2637,1028,405901,405911,700032,"2,100000,6,4000,10,10000",297,2970,64059,,,,
415903,4159,3,60,6,7,3,4,1,1013,303,118,10134,3032,1183,405901,405911,700032,"2,100000,6,4000,10,10000",341,3416,64059,,,,
415904,4159,4,80,6,7,3,4,1,1165,348,136,11655,3487,1360,405901,405911,"700032,405922","2,100000,6,4000,10,10000",392,3929,64059,,,,
415905,4159,5,100,6,7,3,4,1,1340,401,156,13403,4010,1564,405901,405911,"700032,405922","2,100000,6,4000,10,10000",451,4518,64059,,,,
415906,4159,6,180,6,7,3,4,1,1541,461,179,15413,4612,1799,405901,405911,"700032,405922,405931","2,100000,6,4000,10,10000",519,5196,64059,,,,
420901,4209,1,30,6,8,3,4,1,919,275,107,9196,2751,1073,405901,405911,,"2,190000,6,8000,10,19000",310,3100,64059,,,,
420902,4209,2,45,6,8,3,4,1,1057,316,123,10575,3164,1234,405901,405911,700032,"2,190000,6,8000,10,19000",356,3565,64059,,,,
420903,4209,3,60,6,8,3,4,1,1216,363,141,12161,3639,1419,405901,405911,700032,"2,190000,6,8000,10,19000",409,4099,64059,,,,
420904,4209,4,80,6,8,3,4,1,1398,418,163,13986,4185,1632,405901,405911,"700032,405922","2,190000,6,8000,10,19000",471,4714,64059,,,,
420905,4209,5,100,6,8,3,4,1,1608,481,187,16084,4812,1877,405901,405911,"700032,405922","2,190000,6,8000,10,19000",542,5422,64059,,,,
420906,4209,6,210,6,8,3,4,1,1849,553,215,18496,5534,2159,405901,405911,"700032,405922,405932","2,190000,6,8000,10,19000",623,6235,64059,,,,
425901,4259,1,30,6,9,3,4,1,1103,330,128,11035,3302,1288,405901,405911,,"2,310000,6,16000,10,31000",372,3720,64059,,,,
425902,4259,2,45,6,9,3,4,1,1269,379,148,12690,3797,1481,405901,405911,700033,"2,310000,6,16000,10,31000",427,4278,64059,,,,
425903,4259,3,60,6,9,3,4,1,1459,436,170,14594,4366,1703,405901,405911,700033,"2,310000,6,16000,10,31000",491,4919,64059,,,,
425904,4259,4,80,6,9,3,4,1,1678,502,195,16783,5022,1959,405901,405911,"700033,405922","2,310000,6,16000,10,31000",565,5657,64059,,,,
425905,4259,5,100,6,9,3,4,1,1930,577,225,19301,5775,2253,405901,405911,"700033,405922","2,310000,6,16000,10,31000",650,6506,64059,,,,
425906,4259,6,240,6,9,3,4,1,2219,664,259,22196,6641,2591,405901,405911,"700033,405922,405932","2,310000,6,16000,10,31000",748,7482,64059,,,,
430901,4309,1,30,6,10,3,4,1,1324,396,154,13242,3962,1546,405901,405911,,"2,460000,6,30000,10,46000",446,4464,64059,,,,
430902,4309,2,45,6,10,3,4,1,1522,455,177,15228,4556,1778,405901,405911,700033,"2,460000,6,30000,10,46000",513,5133,64059,,,,
430903,4309,3,60,6,10,3,4,1,1751,524,204,17513,5240,2044,405901,405911,700033,"2,460000,6,30000,10,46000",590,5903,64059,,,,
430904,4309,4,80,6,10,3,4,1,2014,602,235,20140,6026,2351,405901,405911,"700033,405923","2,460000,6,30000,10,46000",678,6789,64059,,,,
430905,4309,5,100,6,10,3,4,1,2316,693,270,23161,6930,2704,405901,405911,"700033,405923","2,460000,6,30000,10,46000",780,7807,64059,,,,
430906,4309,6,270,6,10,3,4,1,2663,796,310,26635,7969,3109,405901,405911,"700033,405923,405932","2,460000,6,30000,10,46000",897,8979,64059,,,,
435901,4359,1,30,6,11,3,4,1,1589,475,185,15890,4754,1855,405901,405911,,"2,640000,6,60000,10,64000",535,5357,64059,,,,
435902,4359,2,45,6,11,3,4,1,1827,546,213,18274,5468,2133,405901,405911,700033,"2,640000,6,60000,10,64000",616,6160,64059,,,,
435903,4359,3,60,6,11,3,4,1,2101,628,245,21015,6288,2453,405901,405911,700033,"2,640000,6,60000,10,64000",708,7084,64059,,,,
435904,4359,4,80,6,11,3,4,1,2416,723,282,24168,7231,2821,405901,405911,"700033,405923","2,640000,6,60000,10,64000",814,8147,64059,,,,
435905,4359,5,100,6,11,3,4,1,2779,831,324,27793,8316,3245,405901,405911,"700033,405923","2,640000,6,60000,10,64000",936,9369,64059,,,,
435906,4359,6,300,6,11,3,4,1,3196,956,373,31962,9563,3731,405901,405911,"700033,405923,405933","2,640000,6,60000,10,64000",1077,10775,64059,,,,
450101,4501,1,30,1,0,2,4,"5,3",193,46,21,1933,464,212,405501,0,700071,,58,583,0,,,,
450201,4502,1,30,1,0,3,4,"5,3",166,53,20,1666,533,200,405601,0,700071,,58,583,0,,,,
450301,4503,1,30,1,0,3,4,"5,3",166,53,20,1666,533,200,402101,0,700071,,58,583,0,,,,
450401,4504,1,30,1,0,3,4,"5,3",166,53,20,1666,533,200,402102,0,700071,,58,583,0,,,,
500101,5001,1,30,2,1,2,5,3,243,53,25,2430,532,257,500101,500111,700071,"2,100,5,2,10,1",70,700,65001,"55001,10",,,
500102,5001,2,45,2,1,2,5,3,279,61,29,2795,611,295,500101,500111,"700071,700001","2,100,5,2,10,1",80,805,65001,"55001,10",,,
501101,5011,1,30,3,2,3,5,1,246,75,28,2462,756,284,501101,501111,,"2,200,6,5,10,4",84,840,65011,"55011,20",,,
501102,5011,2,45,3,2,3,5,1,283,87,32,2831,870,327,501101,501111,700061,"2,200,6,5,10,4",96,966,65011,"55011,20",,,
501103,5011,3,60,3,2,3,5,1,325,100,37,3256,1000,376,501101,501111,700061,"2,200,6,5,10,4",111,1110,65011,"55011,20",,,
502101,5021,1,30,4,3,1,5,2,239,104,32,2399,1041,327,502101,502111,,"2,500,4,10,10,20",100,1008,65021,"55021,30",,,
502102,5021,2,45,4,3,1,5,2,275,119,37,2758,1197,376,502101,502111,502121,"2,500,4,10,10,20",115,1159,65021,"55021,30",,,
502103,5021,3,60,4,3,1,5,2,317,137,43,3172,1376,433,502101,502111,502121,"2,500,4,10,10,20",133,1333,65021,"55021,30",,,
