RobotID,RobotLevel,RobotHead,RobotName,RobotCardList,RobotScore,IsExpenditonRobot
1159,99,62033,Liz,"[{""Wave"":1,""Slot"":1,""MonsterID"":3153,""Rank"":6,""Level"":159,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3151,""Rank"":6,""Level"":159,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3155,""Rank"":6,""Level"":159,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3152,""Rank"":6,""Level"":159,""EquipID"":[]}]",0,1
1160,100,63033,Ada,"[{""Wave"":1,""Slot"":2,""MonsterID"":4152,""Rank"":6,""Level"":160,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4153,""Rank"":6,""Level"":160,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4154,""Rank"":6,""Level"":160,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4151,""Rank"":6,""Level"":160,""EquipID"":[]}]",0,1
1161,100,64033,Solomon,"[{""Wave"":1,""Slot"":1,""MonsterID"":5151,""Rank"":6,""Level"":161,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5154,""Rank"":6,""Level"":161,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5152,""Rank"":6,""Level"":161,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5153,""Rank"":6,""Level"":161,""EquipID"":[]}]",0,1
1162,101,65033,Clare,"[{""Wave"":1,""Slot"":2,""MonsterID"":6153,""Rank"":6,""Level"":162,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6154,""Rank"":6,""Level"":162,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6152,""Rank"":6,""Level"":162,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6155,""Rank"":6,""Level"":162,""EquipID"":[]}]",0,1
1163,101,66033,Candice,"[{""Wave"":1,""Slot"":1,""MonsterID"":1155,""Rank"":6,""Level"":163,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1156,""Rank"":6,""Level"":163,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1154,""Rank"":6,""Level"":163,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1151,""Rank"":6,""Level"":163,""EquipID"":[]}]",0,1
1164,102,61031,Nicole,"[{""Wave"":1,""Slot"":2,""MonsterID"":2154,""Rank"":6,""Level"":164,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2156,""Rank"":6,""Level"":164,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2155,""Rank"":6,""Level"":164,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2153,""Rank"":6,""Level"":164,""EquipID"":[]}]",0,1
1165,102,62031,Bertha,"[{""Wave"":1,""Slot"":2,""MonsterID"":3156,""Rank"":6,""Level"":165,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3154,""Rank"":6,""Level"":165,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3155,""Rank"":6,""Level"":165,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3152,""Rank"":6,""Level"":165,""EquipID"":[]}]",0,1
1166,103,63031,Chasel,"[{""Wave"":1,""Slot"":1,""MonsterID"":4155,""Rank"":6,""Level"":166,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4156,""Rank"":6,""Level"":166,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4154,""Rank"":6,""Level"":166,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4151,""Rank"":6,""Level"":166,""EquipID"":[]}]",0,1
1167,103,64031,Sara,"[{""Wave"":1,""Slot"":2,""MonsterID"":5154,""Rank"":6,""Level"":167,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5155,""Rank"":6,""Level"":167,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5156,""Rank"":6,""Level"":167,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5153,""Rank"":6,""Level"":167,""EquipID"":[]}]",0,1
1168,104,65031,Athena,"[{""Wave"":1,""Slot"":1,""MonsterID"":6156,""Rank"":6,""Level"":168,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6153,""Rank"":6,""Level"":168,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6151,""Rank"":6,""Level"":168,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6155,""Rank"":6,""Level"":168,""EquipID"":[]}]",0,1
1169,104,66031,Susan,"[{""Wave"":1,""Slot"":2,""MonsterID"":1152,""Rank"":6,""Level"":169,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1153,""Rank"":6,""Level"":169,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1151,""Rank"":6,""Level"":169,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1154,""Rank"":6,""Level"":169,""EquipID"":[]}]",0,1
1170,105,61032,Isidore,"[{""Wave"":1,""Slot"":1,""MonsterID"":2154,""Rank"":6,""Level"":170,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2151,""Rank"":6,""Level"":170,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2152,""Rank"":6,""Level"":170,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2153,""Rank"":6,""Level"":170,""EquipID"":[]}]",0,1
1171,105,62032,Abbott,"[{""Wave"":1,""Slot"":1,""MonsterID"":3153,""Rank"":6,""Level"":171,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3151,""Rank"":6,""Level"":171,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3155,""Rank"":6,""Level"":171,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3152,""Rank"":6,""Level"":171,""EquipID"":[]}]",0,1
1172,106,63032,Gavin,"[{""Wave"":1,""Slot"":2,""MonsterID"":4152,""Rank"":6,""Level"":172,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4153,""Rank"":6,""Level"":172,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4154,""Rank"":6,""Level"":172,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4151,""Rank"":6,""Level"":172,""EquipID"":[]}]",0,1
1173,106,64032,Alice,"[{""Wave"":1,""Slot"":1,""MonsterID"":5151,""Rank"":6,""Level"":173,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5154,""Rank"":6,""Level"":173,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5152,""Rank"":6,""Level"":173,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5153,""Rank"":6,""Level"":173,""EquipID"":[]}]",0,1
1174,107,65032,Primo,"[{""Wave"":1,""Slot"":2,""MonsterID"":6153,""Rank"":6,""Level"":174,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6154,""Rank"":6,""Level"":174,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6152,""Rank"":6,""Level"":174,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6155,""Rank"":6,""Level"":174,""EquipID"":[]}]",0,1
1175,107,66032,Daphne,"[{""Wave"":1,""Slot"":1,""MonsterID"":1155,""Rank"":6,""Level"":175,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1156,""Rank"":6,""Level"":175,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1154,""Rank"":6,""Level"":175,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1151,""Rank"":6,""Level"":175,""EquipID"":[]}]",0,1
1176,108,61033,Kevin,"[{""Wave"":1,""Slot"":2,""MonsterID"":2154,""Rank"":6,""Level"":176,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2156,""Rank"":6,""Level"":176,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2155,""Rank"":6,""Level"":176,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2153,""Rank"":6,""Level"":176,""EquipID"":[]}]",0,1
1177,108,62033,Tracy,"[{""Wave"":1,""Slot"":2,""MonsterID"":3156,""Rank"":6,""Level"":177,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3154,""Rank"":6,""Level"":177,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3155,""Rank"":6,""Level"":177,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3152,""Rank"":6,""Level"":177,""EquipID"":[]}]",0,1
1178,109,63033,Lawrence,"[{""Wave"":1,""Slot"":1,""MonsterID"":4155,""Rank"":6,""Level"":178,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4156,""Rank"":6,""Level"":178,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4154,""Rank"":6,""Level"":178,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4151,""Rank"":6,""Level"":178,""EquipID"":[]}]",0,1
1179,109,64033,Ivy,"[{""Wave"":1,""Slot"":2,""MonsterID"":5154,""Rank"":6,""Level"":179,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5155,""Rank"":6,""Level"":179,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5156,""Rank"":6,""Level"":179,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5153,""Rank"":6,""Level"":179,""EquipID"":[]}]",0,1
1180,110,65033,Elaine,"[{""Wave"":1,""Slot"":1,""MonsterID"":6206,""Rank"":6,""Level"":180,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6203,""Rank"":6,""Level"":180,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6201,""Rank"":6,""Level"":180,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6205,""Rank"":6,""Level"":180,""EquipID"":[]}]",0,1
1181,110,66033,Lambert,"[{""Wave"":1,""Slot"":2,""MonsterID"":1202,""Rank"":6,""Level"":181,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1203,""Rank"":6,""Level"":181,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1201,""Rank"":6,""Level"":181,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1204,""Rank"":6,""Level"":181,""EquipID"":[]}]",0,1
1182,111,61031,Carol,"[{""Wave"":1,""Slot"":1,""MonsterID"":2204,""Rank"":6,""Level"":182,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2201,""Rank"":6,""Level"":182,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2202,""Rank"":6,""Level"":182,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2203,""Rank"":6,""Level"":182,""EquipID"":[]}]",0,1
1183,111,62031,Doris,"[{""Wave"":1,""Slot"":1,""MonsterID"":3203,""Rank"":6,""Level"":183,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3201,""Rank"":6,""Level"":183,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3205,""Rank"":6,""Level"":183,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3202,""Rank"":6,""Level"":183,""EquipID"":[]}]",0,1
1184,112,63031,Sabina,"[{""Wave"":1,""Slot"":2,""MonsterID"":4202,""Rank"":6,""Level"":184,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4203,""Rank"":6,""Level"":184,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4204,""Rank"":6,""Level"":184,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4201,""Rank"":6,""Level"":184,""EquipID"":[]}]",0,1
1185,112,64031,Ian,"[{""Wave"":1,""Slot"":1,""MonsterID"":5201,""Rank"":6,""Level"":185,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5204,""Rank"":6,""Level"":185,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5202,""Rank"":6,""Level"":185,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5203,""Rank"":6,""Level"":185,""EquipID"":[]}]",0,1
1186,113,65031,Charles,"[{""Wave"":1,""Slot"":2,""MonsterID"":6203,""Rank"":6,""Level"":186,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6204,""Rank"":6,""Level"":186,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6202,""Rank"":6,""Level"":186,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6205,""Rank"":6,""Level"":186,""EquipID"":[]}]",0,1
1187,113,66031,Paddy,"[{""Wave"":1,""Slot"":1,""MonsterID"":1205,""Rank"":6,""Level"":187,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1206,""Rank"":6,""Level"":187,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1204,""Rank"":6,""Level"":187,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1201,""Rank"":6,""Level"":187,""EquipID"":[]}]",0,1
1188,114,61032,Lillian,"[{""Wave"":1,""Slot"":2,""MonsterID"":2204,""Rank"":6,""Level"":188,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2206,""Rank"":6,""Level"":188,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2205,""Rank"":6,""Level"":188,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2203,""Rank"":6,""Level"":188,""EquipID"":[]}]",0,1
1189,114,62032,Page,"[{""Wave"":1,""Slot"":2,""MonsterID"":3206,""Rank"":6,""Level"":189,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3204,""Rank"":6,""Level"":189,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3205,""Rank"":6,""Level"":189,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3202,""Rank"":6,""Level"":189,""EquipID"":[]}]",0,1
1190,115,63032,Queena,"[{""Wave"":1,""Slot"":1,""MonsterID"":4205,""Rank"":6,""Level"":190,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4206,""Rank"":6,""Level"":190,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4204,""Rank"":6,""Level"":190,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4201,""Rank"":6,""Level"":190,""EquipID"":[]}]",0,1
1191,115,64032,Bartley,"[{""Wave"":1,""Slot"":2,""MonsterID"":5204,""Rank"":6,""Level"":191,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5205,""Rank"":6,""Level"":191,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5206,""Rank"":6,""Level"":191,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5203,""Rank"":6,""Level"":191,""EquipID"":[]}]",0,1
1192,116,65032,Deirdre,"[{""Wave"":1,""Slot"":1,""MonsterID"":6206,""Rank"":6,""Level"":192,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6203,""Rank"":6,""Level"":192,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6201,""Rank"":6,""Level"":192,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6205,""Rank"":6,""Level"":192,""EquipID"":[]}]",0,1
1193,116,66032,Tiffany,"[{""Wave"":1,""Slot"":2,""MonsterID"":1202,""Rank"":6,""Level"":193,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1203,""Rank"":6,""Level"":193,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1201,""Rank"":6,""Level"":193,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1204,""Rank"":6,""Level"":193,""EquipID"":[]}]",0,1
1194,117,61033,Jonas,"[{""Wave"":1,""Slot"":1,""MonsterID"":2204,""Rank"":6,""Level"":194,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2201,""Rank"":6,""Level"":194,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2202,""Rank"":6,""Level"":194,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2203,""Rank"":6,""Level"":194,""EquipID"":[]}]",0,1
1195,117,62033,Merlin,"[{""Wave"":1,""Slot"":1,""MonsterID"":3203,""Rank"":6,""Level"":195,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3201,""Rank"":6,""Level"":195,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3205,""Rank"":6,""Level"":195,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3202,""Rank"":6,""Level"":195,""EquipID"":[]}]",0,1
1196,118,63033,Polly,"[{""Wave"":1,""Slot"":2,""MonsterID"":4202,""Rank"":6,""Level"":196,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4203,""Rank"":6,""Level"":196,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4204,""Rank"":6,""Level"":196,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4201,""Rank"":6,""Level"":196,""EquipID"":[]}]",0,1
1197,118,64033,Doreen,"[{""Wave"":1,""Slot"":1,""MonsterID"":5201,""Rank"":6,""Level"":197,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5204,""Rank"":6,""Level"":197,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5202,""Rank"":6,""Level"":197,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5203,""Rank"":6,""Level"":197,""EquipID"":[]}]",0,1
1198,119,65033,Alma,"[{""Wave"":1,""Slot"":2,""MonsterID"":6203,""Rank"":6,""Level"":198,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6204,""Rank"":6,""Level"":198,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6202,""Rank"":6,""Level"":198,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6205,""Rank"":6,""Level"":198,""EquipID"":[]}]",0,1
1199,119,66033,Diana,"[{""Wave"":1,""Slot"":1,""MonsterID"":1205,""Rank"":6,""Level"":199,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1206,""Rank"":6,""Level"":199,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1204,""Rank"":6,""Level"":199,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1201,""Rank"":6,""Level"":199,""EquipID"":[]}]",0,1
1200,120,61031,Xanthe,"[{""Wave"":1,""Slot"":2,""MonsterID"":2204,""Rank"":6,""Level"":200,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2206,""Rank"":6,""Level"":200,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2205,""Rank"":6,""Level"":200,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2203,""Rank"":6,""Level"":200,""EquipID"":[]}]",0,1
1201,120,62031,Simon,"[{""Wave"":1,""Slot"":2,""MonsterID"":3206,""Rank"":6,""Level"":201,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3204,""Rank"":6,""Level"":201,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3205,""Rank"":6,""Level"":201,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3202,""Rank"":6,""Level"":201,""EquipID"":[]}]",0,1
1202,121,66001,Robert,"[{""Wave"":1,""Slot"":1,""MonsterID"":4205,""Rank"":6,""Level"":202,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4206,""Rank"":6,""Level"":202,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4204,""Rank"":6,""Level"":202,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4201,""Rank"":6,""Level"":202,""EquipID"":[]}]",0,1
1203,121,61031,Ralap,"[{""Wave"":1,""Slot"":2,""MonsterID"":5204,""Rank"":6,""Level"":203,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5205,""Rank"":6,""Level"":203,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5206,""Rank"":6,""Level"":203,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5203,""Rank"":6,""Level"":203,""EquipID"":[]}]",0,1
1204,122,62031,Claude,"[{""Wave"":1,""Slot"":1,""MonsterID"":6206,""Rank"":6,""Level"":204,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6203,""Rank"":6,""Level"":204,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6201,""Rank"":6,""Level"":204,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6205,""Rank"":6,""Level"":204,""EquipID"":[]}]",0,1
1205,122,63031,Pamela,"[{""Wave"":1,""Slot"":2,""MonsterID"":1202,""Rank"":6,""Level"":205,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1203,""Rank"":6,""Level"":205,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1201,""Rank"":6,""Level"":205,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1204,""Rank"":6,""Level"":205,""EquipID"":[]}]",0,1
1206,123,64031,Raymond,"[{""Wave"":1,""Slot"":1,""MonsterID"":2204,""Rank"":6,""Level"":206,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2201,""Rank"":6,""Level"":206,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2202,""Rank"":6,""Level"":206,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2203,""Rank"":6,""Level"":206,""EquipID"":[]}]",0,1
1207,123,65031,Aurora,"[{""Wave"":1,""Slot"":1,""MonsterID"":3203,""Rank"":6,""Level"":207,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3201,""Rank"":6,""Level"":207,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3205,""Rank"":6,""Level"":207,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3202,""Rank"":6,""Level"":207,""EquipID"":[]}]",0,1
1208,124,66031,Ogden,"[{""Wave"":1,""Slot"":2,""MonsterID"":4202,""Rank"":6,""Level"":208,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4203,""Rank"":6,""Level"":208,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4204,""Rank"":6,""Level"":208,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4201,""Rank"":6,""Level"":208,""EquipID"":[]}]",0,1
1209,124,61032,Omar,"[{""Wave"":1,""Slot"":1,""MonsterID"":5201,""Rank"":6,""Level"":209,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5204,""Rank"":6,""Level"":209,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5202,""Rank"":6,""Level"":209,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5203,""Rank"":6,""Level"":209,""EquipID"":[]}]",0,1
1210,125,62032,Nat,"[{""Wave"":1,""Slot"":2,""MonsterID"":6253,""Rank"":6,""Level"":210,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6254,""Rank"":6,""Level"":210,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6252,""Rank"":6,""Level"":210,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6255,""Rank"":6,""Level"":210,""EquipID"":[]}]",0,1
1211,125,63032,Eleanore,"[{""Wave"":1,""Slot"":1,""MonsterID"":1255,""Rank"":6,""Level"":211,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1256,""Rank"":6,""Level"":211,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1254,""Rank"":6,""Level"":211,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1251,""Rank"":6,""Level"":211,""EquipID"":[]}]",0,1
1212,126,64032,Andy,"[{""Wave"":1,""Slot"":2,""MonsterID"":2254,""Rank"":6,""Level"":212,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2256,""Rank"":6,""Level"":212,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2255,""Rank"":6,""Level"":212,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2253,""Rank"":6,""Level"":212,""EquipID"":[]}]",0,1
1213,126,65032,Jacqueline,"[{""Wave"":1,""Slot"":2,""MonsterID"":3256,""Rank"":6,""Level"":213,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3254,""Rank"":6,""Level"":213,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3255,""Rank"":6,""Level"":213,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3252,""Rank"":6,""Level"":213,""EquipID"":[]}]",0,1
1214,127,66032,Nina,"[{""Wave"":1,""Slot"":1,""MonsterID"":4255,""Rank"":6,""Level"":214,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4256,""Rank"":6,""Level"":214,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4254,""Rank"":6,""Level"":214,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4251,""Rank"":6,""Level"":214,""EquipID"":[]}]",0,1
1215,127,61033,Parker,"[{""Wave"":1,""Slot"":2,""MonsterID"":5254,""Rank"":6,""Level"":215,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5255,""Rank"":6,""Level"":215,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5256,""Rank"":6,""Level"":215,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5253,""Rank"":6,""Level"":215,""EquipID"":[]}]",0,1
1216,128,62033,Cecil,"[{""Wave"":1,""Slot"":1,""MonsterID"":6256,""Rank"":6,""Level"":216,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6253,""Rank"":6,""Level"":216,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6251,""Rank"":6,""Level"":216,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6255,""Rank"":6,""Level"":216,""EquipID"":[]}]",0,1
1217,128,63033,Blanche,"[{""Wave"":1,""Slot"":2,""MonsterID"":1252,""Rank"":6,""Level"":217,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1253,""Rank"":6,""Level"":217,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1251,""Rank"":6,""Level"":217,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1254,""Rank"":6,""Level"":217,""EquipID"":[]}]",0,1
