StageID,MaxWaves,MonsterList,MaxRound,TimeUpWin,PlayerCardMax,FriendSupportMax,NpcSupportList,StageTeamSkillList,RewardList
2140,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2033,""Rank"":5,""Level"":160,""EquipID"":[22037,20101,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":2033,""Rank"":5,""Level"":160,""EquipID"":[22037,20101,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":2156,""Rank"":6,""Level"":160,""EquipID"":[23026,20101,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":2033,""Rank"":5,""Level"":160,""EquipID"":[22037,20101,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":2033,""Rank"":5,""Level"":160,""EquipID"":[22037,20101,21016]}]",15,,4,0,,,"1,64000,4,65,19,1"
2141,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3033,""Rank"":5,""Level"":161,""EquipID"":[22037,20102,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":3033,""Rank"":5,""Level"":161,""EquipID"":[22037,20102,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":3156,""Rank"":6,""Level"":161,""EquipID"":[23026,20102,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":3033,""Rank"":5,""Level"":161,""EquipID"":[22037,20102,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":3033,""Rank"":5,""Level"":161,""EquipID"":[22037,20102,21016]}]",15,,4,0,,,"1,64000,5,65,57010,40"
2142,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4033,""Rank"":5,""Level"":162,""EquipID"":[22037,20103,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":4033,""Rank"":5,""Level"":162,""EquipID"":[22037,20103,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":4156,""Rank"":6,""Level"":162,""EquipID"":[23026,20103,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":4033,""Rank"":5,""Level"":162,""EquipID"":[22037,20103,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":4033,""Rank"":5,""Level"":162,""EquipID"":[22037,20103,21016]}]",15,,4,0,,,"1,64000,6,65,57010,40"
2143,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5033,""Rank"":5,""Level"":163,""EquipID"":[22037,20101,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":5033,""Rank"":5,""Level"":163,""EquipID"":[22037,20101,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":5156,""Rank"":6,""Level"":163,""EquipID"":[23026,20101,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":5033,""Rank"":5,""Level"":163,""EquipID"":[22037,20101,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":5033,""Rank"":5,""Level"":163,""EquipID"":[22037,20101,21016]}]",15,,4,0,,,"1,64000,4,65,57010,40"
2144,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6033,""Rank"":5,""Level"":164,""EquipID"":[22037,20102,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":6033,""Rank"":5,""Level"":164,""EquipID"":[22037,20102,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":6156,""Rank"":6,""Level"":164,""EquipID"":[23026,20102,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":6033,""Rank"":5,""Level"":164,""EquipID"":[22037,20102,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":6033,""Rank"":5,""Level"":164,""EquipID"":[22037,20102,21016]}]",15,,4,0,,,"1,64000,5,65,57010,40"
2145,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1031,""Rank"":5,""Level"":165,""EquipID"":[22038,20101,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":1031,""Rank"":5,""Level"":165,""EquipID"":[22038,20101,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":1151,""Rank"":6,""Level"":165,""EquipID"":[23027,20101,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":1031,""Rank"":5,""Level"":165,""EquipID"":[22038,20101,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":1031,""Rank"":5,""Level"":165,""EquipID"":[22038,20101,21016]}]",15,,4,0,,,"1,69000,4,70,19,1"
2146,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2031,""Rank"":5,""Level"":166,""EquipID"":[22038,20102,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":2031,""Rank"":5,""Level"":166,""EquipID"":[22038,20102,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":2151,""Rank"":6,""Level"":166,""EquipID"":[23027,20102,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":2031,""Rank"":5,""Level"":166,""EquipID"":[22038,20102,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":2031,""Rank"":5,""Level"":166,""EquipID"":[22038,20102,21016]}]",15,,4,0,,,"1,69000,5,70,57010,40"
2147,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3031,""Rank"":5,""Level"":167,""EquipID"":[22038,20103,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":3031,""Rank"":5,""Level"":167,""EquipID"":[22038,20103,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":3151,""Rank"":6,""Level"":167,""EquipID"":[23027,20103,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":3031,""Rank"":5,""Level"":167,""EquipID"":[22038,20103,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":3031,""Rank"":5,""Level"":167,""EquipID"":[22038,20103,21016]}]",15,,4,0,,,"1,69000,6,70,57010,40"
2148,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4031,""Rank"":5,""Level"":168,""EquipID"":[22038,20101,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":4031,""Rank"":5,""Level"":168,""EquipID"":[22038,20101,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":4151,""Rank"":6,""Level"":168,""EquipID"":[23027,20101,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":4031,""Rank"":5,""Level"":168,""EquipID"":[22038,20101,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":4031,""Rank"":5,""Level"":168,""EquipID"":[22038,20101,21016]}]",15,,4,0,,,"1,69000,4,70,57010,40"
2149,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5031,""Rank"":5,""Level"":169,""EquipID"":[22038,20102,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":5031,""Rank"":5,""Level"":169,""EquipID"":[22038,20102,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":5151,""Rank"":6,""Level"":169,""EquipID"":[23027,20102,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":5031,""Rank"":5,""Level"":169,""EquipID"":[22038,20102,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":5031,""Rank"":5,""Level"":169,""EquipID"":[22038,20102,21016]}]",15,,4,0,,,"1,69000,5,70,57010,40"
2150,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6031,""Rank"":5,""Level"":170,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":6031,""Rank"":5,""Level"":170,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":6151,""Rank"":6,""Level"":170,""EquipID"":[23028,20103,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":6031,""Rank"":5,""Level"":170,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":6031,""Rank"":5,""Level"":170,""EquipID"":[22039,20103,21017]}]",15,,4,0,,,"1,73000,6,75,19,1"
2151,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1032,""Rank"":5,""Level"":171,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":1032,""Rank"":5,""Level"":171,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":1152,""Rank"":6,""Level"":171,""EquipID"":[23028,20102,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":1032,""Rank"":5,""Level"":171,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":1032,""Rank"":5,""Level"":171,""EquipID"":[22039,20102,21017]}]",15,,4,0,,,"1,73000,5,75,57010,40"
2152,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2032,""Rank"":5,""Level"":172,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":2032,""Rank"":5,""Level"":172,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":2152,""Rank"":6,""Level"":172,""EquipID"":[23028,20103,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":2032,""Rank"":5,""Level"":172,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":2032,""Rank"":5,""Level"":172,""EquipID"":[22039,20103,21017]}]",15,,4,0,,,"1,73000,6,75,57010,40"
2153,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3032,""Rank"":5,""Level"":173,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":3032,""Rank"":5,""Level"":173,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":3152,""Rank"":6,""Level"":173,""EquipID"":[23028,20101,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":3032,""Rank"":5,""Level"":173,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":3032,""Rank"":5,""Level"":173,""EquipID"":[22039,20101,21017]}]",15,,4,0,,,"1,73000,4,75,57010,40"
2154,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4032,""Rank"":5,""Level"":174,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":4032,""Rank"":5,""Level"":174,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":4152,""Rank"":6,""Level"":174,""EquipID"":[23028,20102,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":4032,""Rank"":5,""Level"":174,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":4032,""Rank"":5,""Level"":174,""EquipID"":[22039,20102,21017]}]",15,,4,0,,,"1,73000,5,75,57010,40"
2155,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5032,""Rank"":5,""Level"":175,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":5032,""Rank"":5,""Level"":175,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":5152,""Rank"":6,""Level"":175,""EquipID"":[23028,20103,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":5032,""Rank"":5,""Level"":175,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":5032,""Rank"":5,""Level"":175,""EquipID"":[22039,20103,21017]}]",15,,4,0,,,"1,78000,6,80,19,1"
2156,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6032,""Rank"":5,""Level"":176,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":6032,""Rank"":5,""Level"":176,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":6152,""Rank"":6,""Level"":176,""EquipID"":[23028,20101,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":6032,""Rank"":5,""Level"":176,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":6032,""Rank"":5,""Level"":176,""EquipID"":[22039,20101,21017]}]",15,,4,0,,,"1,78000,4,80,57010,40"
2157,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1033,""Rank"":5,""Level"":177,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":1033,""Rank"":5,""Level"":177,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":1153,""Rank"":6,""Level"":177,""EquipID"":[23028,20103,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":1033,""Rank"":5,""Level"":177,""EquipID"":[22039,20103,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":1033,""Rank"":5,""Level"":177,""EquipID"":[22039,20103,21017]}]",15,,4,0,,,"1,78000,6,80,57010,40"
2158,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2033,""Rank"":5,""Level"":178,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":2033,""Rank"":5,""Level"":178,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":2153,""Rank"":6,""Level"":178,""EquipID"":[23028,20101,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":2033,""Rank"":5,""Level"":178,""EquipID"":[22039,20101,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":2033,""Rank"":5,""Level"":178,""EquipID"":[22039,20101,21017]}]",15,,4,0,,,"1,78000,4,80,57010,40"
2159,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3033,""Rank"":5,""Level"":179,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":3033,""Rank"":5,""Level"":179,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":3153,""Rank"":6,""Level"":179,""EquipID"":[23028,20102,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":3033,""Rank"":5,""Level"":179,""EquipID"":[22039,20102,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":3033,""Rank"":5,""Level"":179,""EquipID"":[22039,20102,21017]}]",15,,4,0,,,"1,78000,5,80,57010,40"
2160,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4033,""Rank"":5,""Level"":180,""EquipID"":[22040,20103,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":4033,""Rank"":5,""Level"":180,""EquipID"":[22040,20103,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":4153,""Rank"":6,""Level"":180,""EquipID"":[23025,20103,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":4033,""Rank"":5,""Level"":180,""EquipID"":[22040,20103,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":4033,""Rank"":5,""Level"":180,""EquipID"":[22040,20103,21018]}]",15,,4,0,,,"1,83000,6,85,19,1"
2161,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5033,""Rank"":5,""Level"":181,""EquipID"":[22040,20101,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":5033,""Rank"":5,""Level"":181,""EquipID"":[22040,20101,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":5153,""Rank"":6,""Level"":181,""EquipID"":[23025,20101,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":5033,""Rank"":5,""Level"":181,""EquipID"":[22040,20101,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":5033,""Rank"":5,""Level"":181,""EquipID"":[22040,20101,21018]}]",15,,4,0,,,"1,83000,4,85,57020,5"
2162,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6033,""Rank"":5,""Level"":182,""EquipID"":[22040,20102,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":6033,""Rank"":5,""Level"":182,""EquipID"":[22040,20102,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":6153,""Rank"":6,""Level"":182,""EquipID"":[23025,20102,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":6033,""Rank"":5,""Level"":182,""EquipID"":[22040,20102,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":6033,""Rank"":5,""Level"":182,""EquipID"":[22040,20102,21018]}]",15,,4,0,,,"1,83000,5,85,57020,5"
2163,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1031,""Rank"":5,""Level"":183,""EquipID"":[22040,20101,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":1031,""Rank"":5,""Level"":183,""EquipID"":[22040,20101,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":1154,""Rank"":6,""Level"":183,""EquipID"":[23025,20101,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":1031,""Rank"":5,""Level"":183,""EquipID"":[22040,20101,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":1031,""Rank"":5,""Level"":183,""EquipID"":[22040,20101,21018]}]",15,,4,0,,,"1,83000,4,85,57020,5"
2164,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2031,""Rank"":5,""Level"":184,""EquipID"":[22040,20102,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":2031,""Rank"":5,""Level"":184,""EquipID"":[22040,20102,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":2154,""Rank"":6,""Level"":184,""EquipID"":[23025,20102,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":2031,""Rank"":5,""Level"":184,""EquipID"":[22040,20102,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":2031,""Rank"":5,""Level"":184,""EquipID"":[22040,20102,21018]}]",15,,4,0,,,"1,83000,5,85,57020,5"
2165,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3031,""Rank"":5,""Level"":185,""EquipID"":[22041,20103,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":3031,""Rank"":5,""Level"":185,""EquipID"":[22041,20103,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":3204,""Rank"":6,""Level"":185,""EquipID"":[23026,20103,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":3031,""Rank"":5,""Level"":185,""EquipID"":[22041,20103,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":3031,""Rank"":5,""Level"":185,""EquipID"":[22041,20103,21018]}]",15,,4,0,,,"1,88000,6,90,19,1"
2166,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4031,""Rank"":5,""Level"":186,""EquipID"":[22041,20101,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":4031,""Rank"":5,""Level"":186,""EquipID"":[22041,20101,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":4204,""Rank"":6,""Level"":186,""EquipID"":[23026,20101,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":4031,""Rank"":5,""Level"":186,""EquipID"":[22041,20101,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":4031,""Rank"":5,""Level"":186,""EquipID"":[22041,20101,21018]}]",15,,4,0,,,"1,88000,4,90,57020,5"
2167,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5031,""Rank"":5,""Level"":187,""EquipID"":[22041,20102,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":5031,""Rank"":5,""Level"":187,""EquipID"":[22041,20102,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":5204,""Rank"":6,""Level"":187,""EquipID"":[23026,20102,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":5031,""Rank"":5,""Level"":187,""EquipID"":[22041,20102,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":5031,""Rank"":5,""Level"":187,""EquipID"":[22041,20102,21018]}]",15,,4,0,,,"1,88000,5,90,57020,5"
2168,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6031,""Rank"":5,""Level"":188,""EquipID"":[22041,20103,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":6031,""Rank"":5,""Level"":188,""EquipID"":[22041,20103,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":6204,""Rank"":6,""Level"":188,""EquipID"":[23026,20103,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":6031,""Rank"":5,""Level"":188,""EquipID"":[22041,20103,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":6031,""Rank"":5,""Level"":188,""EquipID"":[22041,20103,21018]}]",15,,4,0,,,"1,88000,6,90,57020,5"
2169,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1032,""Rank"":5,""Level"":189,""EquipID"":[22041,20102,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":1032,""Rank"":5,""Level"":189,""EquipID"":[22041,20102,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":1205,""Rank"":6,""Level"":189,""EquipID"":[23026,20102,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":1032,""Rank"":5,""Level"":189,""EquipID"":[22041,20102,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":1032,""Rank"":5,""Level"":189,""EquipID"":[22041,20102,21018]}]",15,,4,0,,,"1,88000,5,90,57020,5"
2170,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2032,""Rank"":5,""Level"":190,""EquipID"":[22042,20103,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":2032,""Rank"":5,""Level"":190,""EquipID"":[22042,20103,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":2205,""Rank"":6,""Level"":190,""EquipID"":[23027,20103,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":2032,""Rank"":5,""Level"":190,""EquipID"":[22042,20103,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":2032,""Rank"":5,""Level"":190,""EquipID"":[22042,20103,21019]}]",15,,4,0,,,"1,94000,6,95,19,1"
2171,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3032,""Rank"":5,""Level"":191,""EquipID"":[22042,20101,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":3032,""Rank"":5,""Level"":191,""EquipID"":[22042,20101,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":3205,""Rank"":6,""Level"":191,""EquipID"":[23027,20101,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":3032,""Rank"":5,""Level"":191,""EquipID"":[22042,20101,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":3032,""Rank"":5,""Level"":191,""EquipID"":[22042,20101,21019]}]",15,,4,0,,,"1,94000,4,95,57020,5"
2172,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4032,""Rank"":5,""Level"":192,""EquipID"":[22042,20102,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":4032,""Rank"":5,""Level"":192,""EquipID"":[22042,20102,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":4205,""Rank"":6,""Level"":192,""EquipID"":[23027,20102,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":4032,""Rank"":5,""Level"":192,""EquipID"":[22042,20102,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":4032,""Rank"":5,""Level"":192,""EquipID"":[22042,20102,21019]}]",15,,4,0,,,"1,94000,5,95,57020,5"
2173,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5032,""Rank"":5,""Level"":193,""EquipID"":[22042,20103,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":5032,""Rank"":5,""Level"":193,""EquipID"":[22042,20103,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":5205,""Rank"":6,""Level"":193,""EquipID"":[23027,20103,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":5032,""Rank"":5,""Level"":193,""EquipID"":[22042,20103,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":5032,""Rank"":5,""Level"":193,""EquipID"":[22042,20103,21019]}]",15,,4,0,,,"1,94000,6,95,57020,5"
2174,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6032,""Rank"":5,""Level"":194,""EquipID"":[22042,20101,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":6032,""Rank"":5,""Level"":194,""EquipID"":[22042,20101,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":6205,""Rank"":6,""Level"":194,""EquipID"":[23027,20101,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":6032,""Rank"":5,""Level"":194,""EquipID"":[22042,20101,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":6032,""Rank"":5,""Level"":194,""EquipID"":[22042,20101,21019]}]",15,,4,0,,,"1,94000,4,95,57020,5"
2175,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1033,""Rank"":5,""Level"":195,""EquipID"":[22043,20103,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":1033,""Rank"":5,""Level"":195,""EquipID"":[22043,20103,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":1206,""Rank"":6,""Level"":195,""EquipID"":[23028,20103,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":1033,""Rank"":5,""Level"":195,""EquipID"":[22043,20103,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":1033,""Rank"":5,""Level"":195,""EquipID"":[22043,20103,21019]}]",15,,4,0,,,"1,100000,6,100,19,1"
2176,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2033,""Rank"":5,""Level"":196,""EquipID"":[22043,20101,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":2033,""Rank"":5,""Level"":196,""EquipID"":[22043,20101,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":2206,""Rank"":6,""Level"":196,""EquipID"":[23028,20101,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":2033,""Rank"":5,""Level"":196,""EquipID"":[22043,20101,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":2033,""Rank"":5,""Level"":196,""EquipID"":[22043,20101,21019]}]",15,,4,0,,,"1,100000,4,100,57020,5"
2177,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3033,""Rank"":5,""Level"":197,""EquipID"":[22043,20102,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":3033,""Rank"":5,""Level"":197,""EquipID"":[22043,20102,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":3206,""Rank"":6,""Level"":197,""EquipID"":[23028,20102,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":3033,""Rank"":5,""Level"":197,""EquipID"":[22043,20102,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":3033,""Rank"":5,""Level"":197,""EquipID"":[22043,20102,21019]}]",15,,4,0,,,"1,100000,5,100,57020,5"
2178,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4033,""Rank"":5,""Level"":198,""EquipID"":[22043,20103,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":4033,""Rank"":5,""Level"":198,""EquipID"":[22043,20103,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":4206,""Rank"":6,""Level"":198,""EquipID"":[23028,20103,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":4033,""Rank"":5,""Level"":198,""EquipID"":[22043,20103,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":4033,""Rank"":5,""Level"":198,""EquipID"":[22043,20103,21019]}]",15,,4,0,,,"1,100000,6,100,57020,5"
2179,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5033,""Rank"":5,""Level"":199,""EquipID"":[22043,20101,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":5033,""Rank"":5,""Level"":199,""EquipID"":[22043,20101,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":5206,""Rank"":6,""Level"":199,""EquipID"":[23028,20101,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":5033,""Rank"":5,""Level"":199,""EquipID"":[22043,20101,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":5033,""Rank"":5,""Level"":199,""EquipID"":[22043,20101,21019]}]",15,,4,0,,,"1,100000,4,100,57020,5"
2180,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6033,""Rank"":5,""Level"":200,""EquipID"":[22043,20102,21020]},{""Wave"":1,""Slot"":3,""MonsterID"":6033,""Rank"":5,""Level"":200,""EquipID"":[22043,20102,21020]},{""Wave"":1,""Slot"":5,""MonsterID"":6206,""Rank"":6,""Level"":200,""EquipID"":[23028,20102,21020]},{""Wave"":1,""Slot"":7,""MonsterID"":6033,""Rank"":5,""Level"":200,""EquipID"":[22043,20102,21020]},{""Wave"":1,""Slot"":9,""MonsterID"":6033,""Rank"":5,""Level"":200,""EquipID"":[22043,20102,21020]}]",15,,4,0,,,"1,106000,5,110,19,1"
